f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,label,source_type,source_file,frame_index,auto_label,needs_review,batch_id,scenario
1.0,0.0,0.0,0.0,0.0,0.0,0.8947458863258362,0.325078125,0.421875,-0.0875,0.0,0.0,0.0,0.0,0.0,1.0,0.6557612419128418,0.026728515625,0.625,0.6458333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.583831250667572,0.02197265625,0.925,-0.041666666666666664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,10,AVOID_PERSON,0,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.7884752750396729,0.30939453125,0.390625,-0.0875,0.0,0.0,0.0,0.0,0.0,1.0,0.6526206731796265,0.024016927083333334,0.596875,0.65,0.0,0.0,0.0,0.0,0.0,1.0,0.5099305510520935,0.0400390625,-0.678125,0.6041666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,20,AVOID_PERSON,1,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.8237921595573425,0.3595735677083333,0.465625,-0.21666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.7839136123657227,0.024583333333333332,0.553125,0.65,0.0,0.0,0.0,0.0,0.0,1.0,0.48696425557136536,0.1159375,-0.26875,0.5041666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,30,AVOID_PERSON,0,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.898304283618927,0.1680078125,0.309375,-0.575,0.0,0.0,0.0,0.0,0.0,1.0,0.25964221358299255,0.7307291666666667,-0.021875,0.2125,0.0,0.0,0.0,0.0,0.0,1.0,0.6825021505355835,0.1030859375,-0.003125,-0.016666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,40,AVOID_PERSON,1,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.9283401370048523,0.1224609375,0.271875,-0.6458333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.422102689743042,0.76646484375,-0.025,0.19583333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.7240268588066101,0.11307291666666666,-0.34375,0.5083333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,50,AVOID_PERSON,1,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.9169604182243347,0.1330078125,0.25,-0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.41910937428474426,0.08382161458333333,0.8,0.075,0.0,0.0,0.0,0.0,0.0,1.0,0.37871071696281433,0.748330078125,-0.015625,0.22083333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,60,AVOID_PERSON,1,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.9252136945724487,0.147138671875,0.246875,-0.6208333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.37791121006011963,0.7858854166666667,-0.003125,0.19583333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6720403432846069,0.116484375,-0.40625,0.5083333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,70,AVOID_PERSON,1,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.9209834933280945,0.156884765625,0.228125,-0.6083333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6111727952957153,0.11470377604166666,-0.43125,0.5083333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5507106781005859,0.09676432291666667,-0.09375,-0.0125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,80,AVOID_PERSON,1,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.9116164445877075,0.14974609375,0.19375,-0.6125,0.0,0.0,0.0,0.0,0.0,1.0,0.3501850962638855,0.7784798177083333,-0.015625,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.5735040307044983,0.11484375,-0.45,0.5083333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,90,AVOID_PERSON,1,batch_B_real,low_light
1.0,0.0,0.0,0.0,0.0,0.0,0.9174982905387878,0.1457421875,0.175,-0.6208333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5696298480033875,0.1008203125,-0.146875,-0.016666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.5221919417381287,0.11524739583333334,-0.475,0.5041666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,AVOID_PERSON,real_media,mixkit_table_05.mp4,100,AVOID_PERSON,1,batch_B_real,low_light
